Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life,Measurement Timestamp Label,Measurement ID
Ohio Street Beach,8/14/2023 14:00,-100000,-100000,,0.14,3.9,13.4,8/14/2023 14:00,OhioStreetBeach202308141400
Ohio Street Beach,8/14/2023 15:00,-100000,-100000,,0.13,3.8,13.8,8/14/2023 15:00,OhioStreetBeach202308141500
Ohio Street Beach,8/14/2023 19:00,-100000,-100000,,0.41,3.3,11.7,8/14/2023 19:00,OhioStreetBeach202308141900
Ohio Street Beach,8/14/2023 20:00,-100000,-100000,,0.75,5,11.7,8/14/2023 20:00,OhioStreetBeach202308142000
Ohio Street Beach,8/14/2023 21:00,-100000,-100000,,0.76,6.2,11.7,8/14/2023 21:00,OhioStreetBeach202308142100
Ohio Street Beach,8/14/2023 22:00,-100000,-100000,,0.75,6.3,12,8/14/2023 22:00,OhioStreetBeach202308142200
Ohio Street Beach,8/15/2023 2:00,-100000,-100000,,0.47,6.4,13.1,8/15/2023 2:00,OhioStreetBeach202308150200
Ohio Street Beach,8/15/2023 3:00,-100000,-100000,,0.35,6.3,13.1,8/15/2023 3:00,OhioStreetBeach202308150300
Ohio Street Beach,8/15/2023 4:00,-100000,-100000,,0.6,6.2,12.7,8/15/2023 4:00,OhioStreetBeach202308150400
Ohio Street Beach,8/15/2023 5:00,-100000,-100000,,0.65,6.3,13.1,8/15/2023 5:00,OhioStreetBeach202308150500
Ohio Street Beach,8/15/2023 8:00,-100000,-100000,,0.57,6.7,12.6,8/15/2023 8:00,OhioStreetBeach202308150800
Ohio Street Beach,8/15/2023 9:00,-100000,-100000,,0.7,7.2,13.2,8/15/2023 9:00,OhioStreetBeach202308150900
Ohio Street Beach,8/15/2023 10:00,-100000,-100000,,0.65,7.3,13.1,8/15/2023 10:00,OhioStreetBeach202308151000
Ohio Street Beach,8/15/2023 11:00,-100000,-100000,,0.69,7.2,13.3,8/15/2023 11:00,OhioStreetBeach202308151100
Ohio Street Beach,8/15/2023 12:00,-100000,-100000,,0.61,6.3,13.3,8/15/2023 12:00,OhioStreetBeach202308151200
Ohio Street Beach,8/15/2023 13:00,-100000,-100000,,0.65,6.2,13.7,8/15/2023 13:00,OhioStreetBeach202308151300
Ohio Street Beach,8/15/2023 14:00,-100000,-100000,,0.54,6.6,13.2,8/15/2023 14:00,OhioStreetBeach202308151400
Ohio Street Beach,8/15/2023 15:00,-100000,-100000,,0.51,6.3,13.2,8/15/2023 15:00,OhioStreetBeach202308151500
Ohio Street Beach,8/15/2023 16:00,-100000,-100000,,0.44,6.4,13.4,8/15/2023 16:00,OhioStreetBeach202308151600
Ohio Street Beach,8/15/2023 17:00,-100000,-100000,,0.39,6.5,12.3,8/15/2023 17:00,OhioStreetBeach202308151700
Ohio Street Beach,8/15/2023 18:00,-100000,-100000,,0.35,6.6,12.2,8/15/2023 18:00,OhioStreetBeach202308151800
Ohio Street Beach,8/15/2023 19:00,-100000,-100000,,0.35,6.5,12,8/15/2023 19:00,OhioStreetBeach202308151900
Ohio Street Beach,8/15/2023 20:00,-100000,-100000,,0.31,6.6,12.3,8/15/2023 20:00,OhioStreetBeach202308152000
Ohio Street Beach,8/15/2023 21:00,-100000,-100000,,0.3,6.6,12.4,8/15/2023 21:00,OhioStreetBeach202308152100
Ohio Street Beach,8/15/2023 22:00,-100000,-100000,,0.28,6.4,12.5,8/15/2023 22:00,OhioStreetBeach202308152200
Ohio Street Beach,8/15/2023 23:00,-100000,-100000,,0.26,6.5,11.9,8/15/2023 23:00,OhioStreetBeach202308152300
Ohio Street Beach,8/16/2023 0:00,-100000,-100000,,0.29,6.5,11.6,8/16/2023 0:00,OhioStreetBeach202308162400
Ohio Street Beach,8/16/2023 1:00,-100000,-100000,,0.23,6.1,11.6,8/16/2023 1:00,OhioStreetBeach202308160100
Ohio Street Beach,8/16/2023 2:00,-100000,-100000,,0.23,6,12.1,8/16/2023 2:00,OhioStreetBeach202308160200
Ohio Street Beach,8/16/2023 3:00,-100000,-100000,,0.22,5.7,12.1,8/16/2023 3:00,OhioStreetBeach202308160300
Ohio Street Beach,8/16/2023 4:00,-100000,-100000,,0.22,5.6,11.9,8/16/2023 4:00,OhioStreetBeach202308160400
Ohio Street Beach,8/16/2023 5:00,-100000,-100000,,0.17,5.5,11.6,8/16/2023 5:00,OhioStreetBeach202308160500
Ohio Street Beach,8/16/2023 6:00,-100000,-100000,,0.18,5.4,11.7,8/16/2023 6:00,OhioStreetBeach202308160600
Ohio Street Beach,8/16/2023 7:00,-100000,-100000,,0.15,4.7,13.4,8/16/2023 7:00,OhioStreetBeach202308160700
Ohio Street Beach,8/16/2023 8:00,-100000,-100000,,0.13,5.2,14.1,8/16/2023 8:00,OhioStreetBeach202308160800
Ohio Street Beach,8/16/2023 9:00,-100000,-100000,,0.12,5.1,12.2,8/16/2023 9:00,OhioStreetBeach202308160900
Ohio Street Beach,8/16/2023 10:00,-100000,-100000,,0.11,5.1,13.3,8/16/2023 10:00,OhioStreetBeach202308161000
Ohio Street Beach,8/16/2023 11:00,-100000,-100000,,0.12,5.2,13.4,8/16/2023 11:00,OhioStreetBeach202308161100
Ohio Street Beach,8/16/2023 12:00,-100000,-100000,,0.1,5.1,12.9,8/16/2023 12:00,OhioStreetBeach202308161200
Ohio Street Beach,8/16/2023 13:00,-100000,-100000,,0.09,4.9,12.9,8/16/2023 13:00,OhioStreetBeach202308161300
Ohio Street Beach,8/16/2023 14:00,-100000,-100000,,0.08,4.6,13.3,8/16/2023 14:00,OhioStreetBeach202308161400
Ohio Street Beach,8/16/2023 15:00,-100000,-100000,,0.09,4.6,13.3,8/16/2023 15:00,OhioStreetBeach202308161500
Ohio Street Beach,8/16/2023 16:00,-100000,-100000,,0.09,4.8,12.9,8/16/2023 16:00,OhioStreetBeach202308161600
Ohio Street Beach,8/16/2023 17:00,-100000,-100000,,0.08,2.1,13,8/16/2023 17:00,OhioStreetBeach202308161700
Ohio Street Beach,8/16/2023 18:00,-100000,-100000,,0.1,2.1,13.3,8/16/2023 18:00,OhioStreetBeach202308161800
Ohio Street Beach,8/16/2023 19:00,-100000,-100000,,0.12,2.3,13.2,8/16/2023 19:00,OhioStreetBeach202308161900
Ohio Street Beach,8/16/2023 20:00,-100000,-100000,,0.12,2.3,12.6,8/16/2023 20:00,OhioStreetBeach202308162000
Ohio Street Beach,8/16/2023 21:00,-100000,-100000,,0.1,2.5,13.4,8/16/2023 21:00,OhioStreetBeach202308162100
Ohio Street Beach,8/16/2023 22:00,-100000,-100000,,0.14,2.1,12.4,8/16/2023 22:00,OhioStreetBeach202308162200
Ohio Street Beach,8/16/2023 23:00,-100000,-100000,,0.09,2.4,11.9,8/16/2023 23:00,OhioStreetBeach202308162300
Ohio Street Beach,8/17/2023 0:00,-100000,-100000,,0.07,2.5,12,8/17/2023 0:00,OhioStreetBeach202308172400
Ohio Street Beach,8/17/2023 1:00,-100000,-100000,,0.07,2.9,12.9,8/17/2023 1:00,OhioStreetBeach202308170100
Ohio Street Beach,8/17/2023 2:00,-100000,-100000,,0.07,2.9,13.4,8/17/2023 2:00,OhioStreetBeach202308170200
Ohio Street Beach,8/17/2023 3:00,-100000,-100000,,0.07,2.3,12.7,8/17/2023 3:00,OhioStreetBeach202308170300
Ohio Street Beach,8/17/2023 4:00,-100000,-100000,,0.07,2.6,13.3,8/17/2023 4:00,OhioStreetBeach202308170400
Ohio Street Beach,8/17/2023 5:00,-100000,-100000,,0.07,2.4,13.3,8/17/2023 5:00,OhioStreetBeach202308170500
Ohio Street Beach,8/17/2023 6:00,-100000,-100000,,0.07,2.8,13.1,8/17/2023 6:00,OhioStreetBeach202308170600
Ohio Street Beach,8/17/2023 7:00,-100000,-100000,,0.08,2.9,13,8/17/2023 7:00,OhioStreetBeach202308170700
Ohio Street Beach,8/17/2023 8:00,-100000,-100000,,0.07,2.7,12,8/17/2023 8:00,OhioStreetBeach202308170800
Ohio Street Beach,8/17/2023 9:00,-100000,-100000,,0.05,2.3,13.1,8/17/2023 9:00,OhioStreetBeach202308170900
Ohio Street Beach,8/17/2023 10:00,-100000,-100000,,0.04,2.8,13.7,8/17/2023 10:00,OhioStreetBeach202308171000
Ohio Street Beach,8/17/2023 11:00,-100000,-100000,,0.03,2.9,13.2,8/17/2023 11:00,OhioStreetBeach202308171100
Ohio Street Beach,8/17/2023 12:00,-100000,-100000,,0.07,2.9,12.7,8/17/2023 12:00,OhioStreetBeach202308171200
Ohio Street Beach,8/17/2023 13:00,-100000,-100000,,0.11,1.4,14.4,8/17/2023 13:00,OhioStreetBeach202308171300
Ohio Street Beach,8/17/2023 14:00,-100000,-100000,,0.13,1.2,13.7,8/17/2023 14:00,OhioStreetBeach202308171400
Ohio Street Beach,8/17/2023 15:00,-100000,-100000,,0.17,2.9,14.2,8/17/2023 15:00,OhioStreetBeach202308171500
Ohio Street Beach,8/17/2023 16:00,-100000,-100000,,0.19,3.4,13.4,8/17/2023 16:00,OhioStreetBeach202308171600
Ohio Street Beach,8/17/2023 17:00,-100000,-100000,,0.23,2.8,11.8,8/17/2023 17:00,OhioStreetBeach202308171700
Ohio Street Beach,8/17/2023 18:00,-100000,-100000,,0.3,4.1,12.8,8/17/2023 18:00,OhioStreetBeach202308171800
Ohio Street Beach,8/17/2023 19:00,-100000,-100000,,0.26,4.8,12.6,8/17/2023 19:00,OhioStreetBeach202308171900
Ohio Street Beach,8/17/2023 20:00,-100000,-100000,,0.33,4.9,13.2,8/17/2023 20:00,OhioStreetBeach202308172000
Ohio Street Beach,8/17/2023 21:00,-100000,-100000,,0.31,4.7,13,8/17/2023 21:00,OhioStreetBeach202308172100
Ohio Street Beach,8/17/2023 23:00,-100000,-100000,,0.31,5.2,12.7,8/17/2023 23:00,OhioStreetBeach202308172300
Ohio Street Beach,8/18/2023 0:00,-100000,-100000,,0.31,5.8,13.2,8/18/2023 0:00,OhioStreetBeach202308182400
Ohio Street Beach,8/18/2023 1:00,-100000,-100000,,0.25,4.6,13.2,8/18/2023 1:00,OhioStreetBeach202308180100
Ohio Street Beach,8/18/2023 2:00,-100000,-100000,,0.21,4.9,13.3,8/18/2023 2:00,OhioStreetBeach202308180200
Ohio Street Beach,8/18/2023 4:00,-100000,-100000,,0.22,4.7,13.3,8/18/2023 4:00,OhioStreetBeach202308180400
Ohio Street Beach,8/18/2023 8:00,-100000,-100000,,0.29,5.9,14,8/18/2023 8:00,OhioStreetBeach202308180800
Ohio Street Beach,8/18/2023 9:00,-100000,-100000,,0.34,6.2,14.3,8/18/2023 9:00,OhioStreetBeach202308180900
Ohio Street Beach,8/18/2023 10:00,-100000,-100000,,0.37,4.4,11.8,8/18/2023 10:00,OhioStreetBeach202308181000
Ohio Street Beach,8/18/2023 11:00,-100000,-100000,,0.31,5.8,13.5,8/18/2023 11:00,OhioStreetBeach202308181100
Ohio Street Beach,8/18/2023 12:00,-100000,-100000,,0.3,5.2,12.1,8/18/2023 12:00,OhioStreetBeach202308181200
Ohio Street Beach,8/18/2023 13:00,-100000,-100000,,0.3,5.6,13.6,8/18/2023 13:00,OhioStreetBeach202308181300
Ohio Street Beach,8/18/2023 14:00,-100000,-100000,,0.24,5,12.2,8/18/2023 14:00,OhioStreetBeach202308181400
Ohio Street Beach,8/18/2023 15:00,-100000,-100000,,0.23,5.3,12.8,8/18/2023 15:00,OhioStreetBeach202308181500
Ohio Street Beach,8/18/2023 16:00,-100000,-100000,,0.24,4.8,13.6,8/18/2023 16:00,OhioStreetBeach202308181600
Ohio Street Beach,8/18/2023 17:00,-100000,-100000,,0.18,4.5,13.2,8/18/2023 17:00,OhioStreetBeach202308181700
Ohio Street Beach,8/18/2023 18:00,-100000,-100000,,0.17,5.2,13.2,8/18/2023 18:00,OhioStreetBeach202308181800
Ohio Street Beach,8/18/2023 19:00,-100000,-100000,,0.18,6.5,12.1,8/18/2023 19:00,OhioStreetBeach202308181900
Ohio Street Beach,8/18/2023 20:00,-100000,-100000,,0.17,6.4,12.4,8/18/2023 20:00,OhioStreetBeach202308182000
Ohio Street Beach,8/18/2023 21:00,-100000,-100000,,0.16,6.1,13.5,8/18/2023 21:00,OhioStreetBeach202308182100
Ohio Street Beach,8/18/2023 22:00,-100000,-100000,,0.13,5.7,13.5,8/18/2023 22:00,OhioStreetBeach202308182200
Ohio Street Beach,8/18/2023 23:00,-100000,-100000,,0.13,5.6,13.1,8/18/2023 23:00,OhioStreetBeach202308182300
Ohio Street Beach,8/19/2023 0:00,-100000,-100000,,0.12,5.7,12.6,8/19/2023 0:00,OhioStreetBeach202308192400
Ohio Street Beach,8/19/2023 1:00,-100000,-100000,,0.12,5.2,12,8/19/2023 1:00,OhioStreetBeach202308190100
Ohio Street Beach,8/19/2023 2:00,-100000,-100000,,0.11,5.1,11.6,8/19/2023 2:00,OhioStreetBeach202308190200
Ohio Street Beach,8/19/2023 3:00,-100000,-100000,,0.11,3.1,11.6,8/19/2023 3:00,OhioStreetBeach202308190300
Ohio Street Beach,8/19/2023 4:00,-100000,-100000,,0.1,3.1,11.5,8/19/2023 4:00,OhioStreetBeach202308190400
Ohio Street Beach,8/19/2023 5:00,-100000,-100000,,0.11,3.1,12.3,8/19/2023 5:00,OhioStreetBeach202308190500
Ohio Street Beach,8/19/2023 6:00,-100000,-100000,,0.09,3.1,12.4,8/19/2023 6:00,OhioStreetBeach202308190600
Ohio Street Beach,8/19/2023 7:00,-100000,-100000,,0.09,2.9,12.3,8/19/2023 7:00,OhioStreetBeach202308190700
Ohio Street Beach,8/19/2023 8:00,-100000,-100000,,0.12,3.2,14.6,8/19/2023 8:00,OhioStreetBeach202308190800
Ohio Street Beach,8/19/2023 9:00,-100000,-100000,,0.14,3,14.1,8/19/2023 9:00,OhioStreetBeach202308190900
Ohio Street Beach,8/19/2023 10:00,-100000,-100000,,0.17,2.5,13.5,8/19/2023 10:00,OhioStreetBeach202308191000
Ohio Street Beach,8/19/2023 11:00,-100000,-100000,,0.11,2.9,12.1,8/19/2023 11:00,OhioStreetBeach202308191100
Ohio Street Beach,8/19/2023 12:00,-100000,-100000,,0.11,2.8,13.2,8/19/2023 12:00,OhioStreetBeach202308191200
Ohio Street Beach,8/19/2023 13:00,-100000,-100000,,0.11,2.8,13.3,8/19/2023 13:00,OhioStreetBeach202308191300
Ohio Street Beach,8/19/2023 14:00,-100000,-100000,,0.09,3.1,13.2,8/19/2023 14:00,OhioStreetBeach202308191400
Ohio Street Beach,8/19/2023 15:00,-100000,-100000,,0.08,3.1,12.7,8/19/2023 15:00,OhioStreetBeach202308191500
Ohio Street Beach,8/19/2023 16:00,-100000,-100000,,0.15,2.7,12.9,8/19/2023 16:00,OhioStreetBeach202308191600
Ohio Street Beach,8/19/2023 17:00,-100000,-100000,,0.1,2.4,13.4,8/19/2023 17:00,OhioStreetBeach202308191700
Ohio Street Beach,8/19/2023 18:00,-100000,-100000,,0.11,3,12.9,8/19/2023 18:00,OhioStreetBeach202308191800
Ohio Street Beach,8/19/2023 19:00,-100000,-100000,,0.11,3.2,13.2,8/19/2023 19:00,OhioStreetBeach202308191900
Ohio Street Beach,8/19/2023 20:00,-100000,-100000,,0.11,3.2,12.8,8/19/2023 20:00,OhioStreetBeach202308192000
Ohio Street Beach,8/19/2023 21:00,-100000,-100000,,0.1,3.2,13.3,8/19/2023 21:00,OhioStreetBeach202308192100
Ohio Street Beach,8/19/2023 22:00,-100000,-100000,,0.09,2.6,13.4,8/19/2023 22:00,OhioStreetBeach202308192200
Ohio Street Beach,8/19/2023 23:00,-100000,-100000,,0.1,2.7,13.3,8/19/2023 23:00,OhioStreetBeach202308192300
Ohio Street Beach,8/20/2023 0:00,-100000,-100000,,0.08,2.8,12.8,8/20/2023 0:00,OhioStreetBeach202308202400
Ohio Street Beach,8/20/2023 1:00,-100000,-100000,,0.07,2.6,12.1,8/20/2023 1:00,OhioStreetBeach202308200100
Ohio Street Beach,8/20/2023 2:00,-100000,-100000,,0.07,2.4,12.3,8/20/2023 2:00,OhioStreetBeach202308200200
Ohio Street Beach,8/20/2023 3:00,-100000,-100000,,0.06,2.6,12.6,8/20/2023 3:00,OhioStreetBeach202308200300
Ohio Street Beach,8/20/2023 4:00,-100000,-100000,,0.05,2.4,13,8/20/2023 4:00,OhioStreetBeach202308200400
Ohio Street Beach,8/20/2023 5:00,-100000,-100000,,0.06,2.6,12.7,8/20/2023 5:00,OhioStreetBeach202308200500
Ohio Street Beach,8/20/2023 6:00,-100000,-100000,,0.05,2.3,12.2,8/20/2023 6:00,OhioStreetBeach202308200600
Ohio Street Beach,8/20/2023 7:00,-100000,-100000,,0.06,2.5,13.3,8/20/2023 7:00,OhioStreetBeach202308200700
Ohio Street Beach,8/20/2023 8:00,-100000,-100000,,0.05,2.2,13.7,8/20/2023 8:00,OhioStreetBeach202308200800
Ohio Street Beach,8/20/2023 9:00,-100000,-100000,,0.06,2.5,14.4,8/20/2023 9:00,OhioStreetBeach202308200900
Ohio Street Beach,8/20/2023 10:00,-100000,-100000,,0.14,2.2,13,8/20/2023 10:00,OhioStreetBeach202308201000
Ohio Street Beach,8/20/2023 11:00,-100000,-100000,,0.09,3.1,13.2,8/20/2023 11:00,OhioStreetBeach202308201100
Ohio Street Beach,8/20/2023 12:00,-100000,-100000,,0.11,2.6,13.1,8/20/2023 12:00,OhioStreetBeach202308201200
Ohio Street Beach,8/20/2023 13:00,-100000,-100000,,0.12,2.2,13.1,8/20/2023 13:00,OhioStreetBeach202308201300
Ohio Street Beach,8/20/2023 14:00,-100000,-100000,,0.09,3.3,12.9,8/20/2023 14:00,OhioStreetBeach202308201400
Ohio Street Beach,8/20/2023 15:00,-100000,-100000,,0.08,3.1,13.1,8/20/2023 15:00,OhioStreetBeach202308201500
Ohio Street Beach,8/20/2023 16:00,-100000,-100000,,0.18,3.4,13,8/20/2023 16:00,OhioStreetBeach202308201600
Ohio Street Beach,8/20/2023 17:00,-100000,-100000,,0.13,3.1,12.9,8/20/2023 17:00,OhioStreetBeach202308201700
Ohio Street Beach,8/20/2023 18:00,-100000,-100000,,0.13,2.4,12.9,8/20/2023 18:00,OhioStreetBeach202308201800
Ohio Street Beach,8/20/2023 19:00,-100000,-100000,,0.13,2.3,13,8/20/2023 19:00,OhioStreetBeach202308201900
Ohio Street Beach,8/20/2023 20:00,-100000,-100000,,0.16,1.7,12.7,8/20/2023 20:00,OhioStreetBeach202308202000
Ohio Street Beach,8/20/2023 21:00,-100000,-100000,,0.17,2.6,13.3,8/20/2023 21:00,OhioStreetBeach202308202100
Ohio Street Beach,8/20/2023 22:00,-100000,-100000,,0.16,2.7,13.1,8/20/2023 22:00,OhioStreetBeach202308202200
Ohio Street Beach,8/20/2023 23:00,-100000,-100000,,0.14,2.7,12.5,8/20/2023 23:00,OhioStreetBeach202308202300
Ohio Street Beach,8/21/2023 0:00,-100000,-100000,,0.13,2.8,12,8/21/2023 0:00,OhioStreetBeach202308212400
Ohio Street Beach,8/21/2023 1:00,-100000,-100000,,0.17,2.7,11.9,8/21/2023 1:00,OhioStreetBeach202308210100
Ohio Street Beach,8/21/2023 2:00,-100000,-100000,,0.14,2.7,11.9,8/21/2023 2:00,OhioStreetBeach202308210200
Ohio Street Beach,8/21/2023 3:00,-100000,-100000,,0.2,2.8,11.9,8/21/2023 3:00,OhioStreetBeach202308210300
Ohio Street Beach,8/21/2023 4:00,-100000,-100000,,0.28,4.5,11.8,8/21/2023 4:00,OhioStreetBeach202308210400
Ohio Street Beach,8/21/2023 5:00,-100000,-100000,,0.3,4.5,11.9,8/21/2023 5:00,OhioStreetBeach202308210500
Ohio Street Beach,8/21/2023 6:00,-100000,-100000,,0.25,4.4,11.8,8/21/2023 6:00,OhioStreetBeach202308210600
Ohio Street Beach,8/21/2023 7:00,-100000,-100000,,0.31,4.3,13,8/21/2023 7:00,OhioStreetBeach202308210700
Ohio Street Beach,8/21/2023 8:00,-100000,-100000,,0.35,4.1,13.5,8/21/2023 8:00,OhioStreetBeach202308210800
Ohio Street Beach,8/21/2023 9:00,-100000,-100000,,0.33,4.3,13.6,8/21/2023 9:00,OhioStreetBeach202308210900
Ohio Street Beach,8/21/2023 10:00,-100000,-100000,,0.33,4.4,13,8/21/2023 10:00,OhioStreetBeach202308211000
Ohio Street Beach,8/21/2023 11:00,-100000,-100000,,0.32,4.6,12.6,8/21/2023 11:00,OhioStreetBeach202308211100
Ohio Street Beach,8/21/2023 12:00,-100000,-100000,,0.31,4.3,12.7,8/21/2023 12:00,OhioStreetBeach202308211200
Ohio Street Beach,8/21/2023 13:00,-100000,-100000,,0.3,5,12.2,8/21/2023 13:00,OhioStreetBeach202308211300
Ohio Street Beach,8/21/2023 14:00,-100000,-100000,,0.26,4.9,12.6,8/21/2023 14:00,OhioStreetBeach202308211400
Ohio Street Beach,8/21/2023 15:00,-100000,-100000,,0.33,4.4,12.3,8/21/2023 15:00,OhioStreetBeach202308211500
Ohio Street Beach,8/21/2023 16:00,-100000,-100000,,0.31,4.9,12.2,8/21/2023 16:00,OhioStreetBeach202308211600
Ohio Street Beach,8/21/2023 17:00,-100000,-100000,,0.3,4.3,12.4,8/21/2023 17:00,OhioStreetBeach202308211700
Ohio Street Beach,8/21/2023 18:00,-100000,-100000,,0.3,4.2,12.7,8/21/2023 18:00,OhioStreetBeach202308211800
Ohio Street Beach,8/21/2023 19:00,-100000,-100000,,0.31,5,12.1,8/21/2023 19:00,OhioStreetBeach202308211900
Ohio Street Beach,8/21/2023 20:00,-100000,-100000,,0.28,4.6,12.1,8/21/2023 20:00,OhioStreetBeach202308212000
Ohio Street Beach,8/21/2023 21:00,-100000,-100000,,0.27,4.2,12,8/21/2023 21:00,OhioStreetBeach202308212100
Ohio Street Beach,8/21/2023 22:00,-100000,-100000,,0.31,4.2,12.5,8/21/2023 22:00,OhioStreetBeach202308212200
Ohio Street Beach,8/21/2023 23:00,-100000,-100000,,0.3,4.4,12.9,8/21/2023 23:00,OhioStreetBeach202308212300
Ohio Street Beach,8/22/2023 0:00,-100000,-100000,,0.29,4.2,12.2,8/22/2023 0:00,OhioStreetBeach202308222400
Ohio Street Beach,8/22/2023 1:00,-100000,-100000,,0.26,4.5,12,8/22/2023 1:00,OhioStreetBeach202308220100
Ohio Street Beach,8/22/2023 2:00,-100000,-100000,,0.25,4.6,11.9,8/22/2023 2:00,OhioStreetBeach202308220200
Ohio Street Beach,8/22/2023 3:00,-100000,-100000,,0.26,4.6,11.9,8/22/2023 3:00,OhioStreetBeach202308220300
Ohio Street Beach,8/22/2023 4:00,-100000,-100000,,0.22,4.5,11.9,8/22/2023 4:00,OhioStreetBeach202308220400
Ohio Street Beach,8/22/2023 5:00,-100000,-100000,,0.2,4.6,12.8,8/22/2023 5:00,OhioStreetBeach202308220500
Ohio Street Beach,8/22/2023 6:00,-100000,-100000,,0.2,4.2,11.9,8/22/2023 6:00,OhioStreetBeach202308220600
Ohio Street Beach,8/22/2023 7:00,-100000,-100000,,0.2,4.5,12.4,8/22/2023 7:00,OhioStreetBeach202308220700
Ohio Street Beach,8/22/2023 8:00,-100000,-100000,,0.19,4.2,13.5,8/22/2023 8:00,OhioStreetBeach202308220800
Ohio Street Beach,8/22/2023 9:00,-100000,-100000,,0.17,4.3,14.6,8/22/2023 9:00,OhioStreetBeach202308220900
Ohio Street Beach,8/22/2023 10:00,-100000,-100000,,0.19,3.9,14.2,8/22/2023 10:00,OhioStreetBeach202308221000
Ohio Street Beach,8/22/2023 11:00,-100000,-100000,,0.16,3.8,12.8,8/22/2023 11:00,OhioStreetBeach202308221100
Ohio Street Beach,8/22/2023 12:00,-100000,-100000,,0.15,4.5,12.8,8/22/2023 12:00,OhioStreetBeach202308221200
Ohio Street Beach,8/22/2023 13:00,-100000,-100000,,0.15,4.6,13,8/22/2023 13:00,OhioStreetBeach202308221300
Ohio Street Beach,8/22/2023 14:00,-100000,-100000,,0.15,4.7,13.3,8/22/2023 14:00,OhioStreetBeach202308221400
Ohio Street Beach,8/22/2023 15:00,-100000,-100000,,0.16,4.7,13,8/22/2023 15:00,OhioStreetBeach202308221500
Ohio Street Beach,8/22/2023 16:00,-100000,-100000,,0.16,4.7,13.3,8/22/2023 16:00,OhioStreetBeach202308221600
Ohio Street Beach,8/22/2023 17:00,-100000,-100000,,0.15,4.9,13.3,8/22/2023 17:00,OhioStreetBeach202308221700
Ohio Street Beach,8/22/2023 18:00,-100000,-100000,,0.15,4.7,13.2,8/22/2023 18:00,OhioStreetBeach202308221800
Ohio Street Beach,8/22/2023 19:00,-100000,-100000,,0.14,4.6,12.9,8/22/2023 19:00,OhioStreetBeach202308221900
Ohio Street Beach,8/22/2023 20:00,-100000,-100000,,0.12,4.2,13.3,8/22/2023 20:00,OhioStreetBeach202308222000
Ohio Street Beach,8/22/2023 21:00,-100000,-100000,,0.12,4.4,13.1,8/22/2023 21:00,OhioStreetBeach202308222100
Ohio Street Beach,8/22/2023 22:00,-100000,-100000,,0.1,3,13.3,8/22/2023 22:00,OhioStreetBeach202308222200
Ohio Street Beach,8/22/2023 23:00,-100000,-100000,,0.09,4.2,13,8/22/2023 23:00,OhioStreetBeach202308222300
Ohio Street Beach,8/23/2023 0:00,-100000,-100000,,0.08,4.2,13,8/23/2023 0:00,OhioStreetBeach202308232400
Ohio Street Beach,8/23/2023 1:00,-100000,-100000,,0.08,4.1,13.2,8/23/2023 1:00,OhioStreetBeach202308230100
Ohio Street Beach,8/23/2023 2:00,-100000,-100000,,0.08,2.8,13.1,8/23/2023 2:00,OhioStreetBeach202308230200
Ohio Street Beach,8/23/2023 3:00,-100000,-100000,,0.1,3.2,13.1,8/23/2023 3:00,OhioStreetBeach202308230300
Ohio Street Beach,8/23/2023 5:00,-100000,-100000,,0.1,3.4,12.7,8/23/2023 5:00,OhioStreetBeach202308230500
Ohio Street Beach,8/23/2023 6:00,-100000,-100000,,0.09,3.1,12.5,8/23/2023 6:00,OhioStreetBeach202308230600
Ohio Street Beach,8/23/2023 7:00,-100000,-100000,,0.09,2.9,13.1,8/23/2023 7:00,OhioStreetBeach202308230700
Ohio Street Beach,8/23/2023 8:00,-100000,-100000,,0.08,2.1,13.9,8/23/2023 8:00,OhioStreetBeach202308230800
Ohio Street Beach,8/23/2023 9:00,-100000,-100000,,0.07,2,14,8/23/2023 9:00,OhioStreetBeach202308230900
Ohio Street Beach,8/23/2023 10:00,-100000,-100000,,0.07,2.4,14.4,8/23/2023 10:00,OhioStreetBeach202308231000
Ohio Street Beach,8/23/2023 11:00,-100000,-100000,,0.07,2.7,13.3,8/23/2023 11:00,OhioStreetBeach202308231100
Ohio Street Beach,8/23/2023 12:00,-100000,-100000,,0.07,2.1,12.9,8/23/2023 12:00,OhioStreetBeach202308231200
Ohio Street Beach,8/23/2023 13:00,-100000,-100000,,0.08,1.9,13.3,8/23/2023 13:00,OhioStreetBeach202308231300
Ohio Street Beach,8/23/2023 14:00,-100000,-100000,,0.08,3.3,12.9,8/23/2023 14:00,OhioStreetBeach202308231400
Ohio Street Beach,8/23/2023 15:00,-100000,-100000,,0.08,2.6,13.2,8/23/2023 15:00,OhioStreetBeach202308231500
Ohio Street Beach,8/23/2023 16:00,-100000,-100000,,0.08,1.9,13.3,8/23/2023 16:00,OhioStreetBeach202308231600
Ohio Street Beach,8/23/2023 17:00,-100000,-100000,,0.09,2.6,13.1,8/23/2023 17:00,OhioStreetBeach202308231700
Ohio Street Beach,8/23/2023 18:00,-100000,-100000,,0.11,2.4,13.2,8/23/2023 18:00,OhioStreetBeach202308231800
Ohio Street Beach,8/23/2023 19:00,-100000,-100000,,0.1,2.1,12.7,8/23/2023 19:00,OhioStreetBeach202308231900
